,source node,target node,rating,time
6882,1201,1368,3,2011-09-25 18:22:34.518470144
6883,1486,1386,1,2011-09-25 20:32:33.781490176
6884,1386,1486,1,2011-09-25 22:36:26.993159936
6885,1317,1494,2,2011-09-26 23:05:12.371289856
6886,1494,1317,3,2011-09-26 23:06:13.287500032
6887,1438,523,1,2011-09-27 03:59:31.743240192
6888,1464,280,4,2011-09-27 05:38:55.890279936
6889,280,1464,1,2011-09-27 05:40:35.078320128
6890,41,1477,1,2011-09-27 17:13:02.396480000
6891,1477,41,1,2011-09-27 17:14:14.919040000
6892,546,1438,3,2011-09-27 18:40:52.483170048
6893,1438,882,2,2011-09-27 20:28:35.880219904
6894,1490,41,5,2011-09-28 05:51:02.395190016
6895,41,1490,2,2011-09-28 06:00:00.133090048
6896,35,1437,10,2011-09-28 10:33:11.631750144
6897,1217,1442,1,2011-09-28 14:14:34.875360000
6898,1492,1217,2,2011-09-28 17:27:52.577240064
6899,1442,1217,1,2011-09-28 17:52:52.612950016
6900,1477,1495,1,2011-09-28 21:28:53.032659968
6901,635,1477,1,2011-09-28 21:29:38.505059840
6902,1495,1477,1,2011-09-28 21:34:45.891470080
6903,1386,1404,1,2011-09-29 01:30:13.527840000
6904,522,757,2,2011-09-29 01:54:54.578690048
6905,1496,545,1,2011-09-29 13:10:05.940089856
6906,1477,1396,2,2011-09-29 17:11:38.156009984
6907,1396,1201,9,2011-09-29 17:59:43.162269952
6908,1201,1396,9,2011-09-29 18:03:45.122270208
6909,1396,129,3,2011-09-29 18:08:42.882060032
6910,35,1497,1,2011-09-29 20:49:04.587569920
6911,35,1498,1,2011-09-29 20:49:34.174840064
6912,1484,35,2,2011-09-29 21:20:51.702460160
6913,309,1386,3,2011-09-30 02:31:22.500790016
6914,1162,1368,1,2011-09-30 15:12:40.267290112
6915,465,1386,1,2011-09-30 20:14:32.197210112
6916,1386,465,1,2011-09-30 20:19:43.612349952
6917,41,1500,1,2011-10-01 16:55:29.870119936
6918,1500,41,1,2011-10-01 16:58:13.020140032
6919,1500,823,1,2011-10-01 17:39:00.228889856
6920,823,1500,1,2011-10-01 17:52:35.475429888
6921,823,1348,1,2011-10-02 02:00:02.557019904
6922,1348,823,1,2011-10-02 02:02:09.257280000
6923,1352,823,2,2011-10-02 15:38:40.428930048
6924,823,1352,2,2011-10-02 15:40:17.721730048
6925,540,1487,1,2011-10-02 20:53:20.120790016
6926,88,1501,10,2011-10-02 20:54:27.459229952
6927,1487,540,1,2011-10-02 21:06:16.742560000
6928,1473,1368,1,2011-10-02 22:26:19.392640000
6929,1386,1028,1,2011-10-03 04:25:26.662130176
6930,1028,1386,1,2011-10-03 04:25:59.237019904
6931,1375,1396,1,2011-10-03 06:41:46.642649856
6932,1386,1502,1,2011-10-03 14:53:01.456039936
6933,1502,1386,1,2011-10-03 14:54:04.652709888
6934,775,545,2,2011-10-03 19:58:18.194380032
6935,775,1503,1,2011-10-03 19:59:19.479650048
6936,775,1462,1,2011-10-03 20:00:45.846040064
6937,1383,1487,1,2011-10-03 20:14:47.713390080
6938,1462,775,1,2011-10-03 20:54:33.327520000
6939,35,1505,1,2011-10-03 21:14:00.419089920
6940,1473,545,2,2011-10-03 21:17:09.258850048
6941,1302,546,2,2011-10-04 00:00:33.348859904
6942,1499,1506,1,2011-10-04 02:21:14.046170112
6943,1506,1499,1,2011-10-04 02:22:35.591320064
6944,1506,35,1,2011-10-04 02:24:37.704440064
6945,1464,1386,3,2011-10-04 17:32:07.588259840
6946,1464,1383,5,2011-10-04 17:33:24.068120064
6947,1477,905,1,2011-10-04 21:17:42.383940096
6948,894,1386,1,2011-10-05 15:49:45.794800128
6949,1386,894,1,2011-10-05 15:51:19.233730048
6950,1477,546,1,2011-10-05 17:58:10.962810112
6951,546,1477,1,2011-10-05 17:58:51.281039872
6952,1507,1386,5,2011-10-05 18:45:10.480120064
6953,1507,1508,1,2011-10-06 02:58:31.989190144
6954,1508,1509,1,2011-10-06 03:01:44.497939968
6955,1508,1499,1,2011-10-06 03:03:36.622980096
6956,1508,1507,1,2011-10-06 03:06:37.777149952
6957,1499,1508,1,2011-10-06 03:15:17.109600000
6958,1053,777,1,2011-10-06 08:12:45.029120000
6959,777,1053,1,2011-10-06 08:32:37.714279936
6960,725,1386,2,2011-10-07 00:57:28.390010112
6961,1386,725,2,2011-10-07 00:59:18.958939904
6962,41,1507,1,2011-10-07 03:15:59.738880000
6963,1507,41,1,2011-10-07 03:16:41.203660032
6964,1386,1508,2,2011-10-07 04:57:46.033609984
6965,1510,1386,1,2011-10-07 05:22:48.519000064
6966,570,641,4,2011-10-07 17:05:46.830739968
6967,1386,204,1,2011-10-07 17:12:42.652519936
6968,204,1510,1,2011-10-07 18:15:40.938309888
6969,1510,204,1,2011-10-07 18:17:35.954419968
6970,775,1437,9,2011-10-07 21:41:10.207469824
6971,775,1504,5,2011-10-07 21:42:16.125410048
6972,1386,1507,2,2011-10-07 22:40:22.579670016
6973,1383,1464,2,2011-10-08 17:23:18.248179968
6974,1499,905,1,2011-10-08 22:49:44.627919872
6975,1499,1394,1,2011-10-09 01:07:03.704790016
6976,1386,1511,3,2011-10-09 21:07:06.231399936
6977,1508,1317,1,2011-10-10 01:00:50.129189888
6978,1478,347,1,2011-10-10 01:14:29.540389888
6979,1487,1317,1,2011-10-10 01:15:56.621659904
6980,1478,535,1,2011-10-10 01:16:32.948199936
6981,1317,1508,1,2011-10-10 01:54:38.287859968
6982,1508,1480,1,2011-10-10 02:22:33.783610112
6983,1198,1480,1,2011-10-10 03:08:17.191000064
6984,1480,1198,1,2011-10-10 03:11:06.553210112
6985,1508,1386,3,2011-10-10 03:33:27.255549952
6986,905,1499,1,2011-10-10 04:39:37.230200064
6987,905,1477,1,2011-10-10 04:40:23.984529920
6988,1480,1508,2,2011-10-10 04:43:06.682470144
6989,1513,1514,1,2011-10-11 01:56:26.044320000
6990,1386,1513,1,2011-10-11 02:07:26.133570048
6991,1514,1513,1,2011-10-11 02:08:50.037139968
6992,112,93,2,2011-10-11 03:56:11.694569984
6993,641,570,3,2011-10-11 06:50:01.401230080
6994,35,1506,1,2011-10-11 08:45:23.263240192
6995,1217,1328,2,2011-10-11 11:04:04.132280064
6996,1328,1217,2,2011-10-11 11:05:31.273950208
6997,1512,1345,1,2011-10-11 16:12:12.158360064
6998,1354,894,1,2011-10-11 18:38:34.561400064
6999,1413,1513,1,2011-10-12 02:35:01.735549952
7000,1513,1413,1,2011-10-12 02:43:07.985480192
7001,1386,469,1,2011-10-12 03:00:58.412339968
7002,469,1386,1,2011-10-12 03:03:02.144929792
7003,1386,1464,3,2011-10-12 03:43:36.180569856
7004,546,1302,3,2011-10-12 14:02:51.375070208
7005,1383,1322,1,2011-10-12 21:10:43.449009920
7006,112,223,1,2011-10-12 22:32:04.176369920
7007,1386,722,2,2011-10-14 00:15:37.419089920
7008,35,1469,1,2011-10-14 16:24:09.084569856
7009,1469,35,1,2011-10-14 16:34:22.081469952
7010,1469,1386,2,2011-10-14 20:29:42.721580032
7011,1386,1469,1,2011-10-14 20:31:00.840120064
7012,112,1,1,2011-10-14 21:48:22.616549888
7013,112,28,2,2011-10-14 21:48:39.257309952
7014,112,174,1,2011-10-14 21:49:18.455490048
7015,112,110,1,2011-10-14 21:49:29.885360128
7016,112,775,1,2011-10-14 21:49:50.367790080
7017,112,1354,1,2011-10-14 21:50:01.410660096
7018,4,935,4,2011-10-14 22:37:35.871300096
7019,546,1517,1,2011-10-15 03:32:51.710299904
7020,1517,546,1,2011-10-15 03:36:52.482220032
7021,202,1518,3,2011-10-15 05:50:45.309030144
7022,540,1517,1,2011-10-15 15:28:25.135250176
7023,1517,540,1,2011-10-15 15:29:25.388470016
7024,546,1469,2,2011-10-15 18:35:23.168539904
7025,1469,546,5,2011-10-15 18:37:45.703890176
7026,1317,304,3,2011-10-15 23:11:32.976440064
7027,304,1317,3,2011-10-15 23:13:09.208240128
7028,6,687,1,2011-10-16 07:58:02.338230016
7029,112,1519,1,2011-10-16 12:16:53.858249984
7030,112,61,2,2011-10-16 12:19:01.078690048
7031,1519,112,1,2011-10-16 12:32:28.891849984
7032,35,1517,1,2011-10-16 12:55:59.816420096
7033,1517,35,1,2011-10-16 12:56:10.118489856
7034,350,1386,1,2011-10-16 17:19:48.384509952
7035,1386,350,1,2011-10-16 17:28:21.858180096
7036,350,1517,1,2011-10-16 18:36:48.075350016
7037,1517,350,2,2011-10-16 18:37:16.470940160
7038,1386,6,5,2011-10-17 00:47:52.726759936
7039,905,1520,1,2011-10-17 03:17:57.040369920
7040,7,23,4,2011-10-17 10:39:05.250449920
7041,663,665,4,2011-10-17 15:34:58.338920192
7042,665,663,2,2011-10-17 16:21:36.369090048
7043,1490,1386,1,2011-10-18 00:03:50.953360128
7044,1386,1490,1,2011-10-18 00:05:22.880630016
7045,1386,540,2,2011-10-18 01:43:13.276160000
7046,1217,1462,2,2011-10-18 08:33:22.110579968
7047,937,1521,1,2011-10-18 09:50:14.777080064
7048,35,350,1,2011-10-18 10:27:48.457509888
7049,1521,937,1,2011-10-18 10:31:41.766060032
7050,350,35,2,2011-10-18 10:47:19.901289984
7051,1386,545,2,2011-10-18 18:19:22.765080064
7052,243,545,1,2011-10-18 18:51:36.126630144
7053,1386,1522,1,2011-10-19 01:50:41.527940096
7054,1353,905,3,2011-10-19 06:49:52.172270080
7055,1353,832,-10,2011-10-19 11:30:49.576260096
7056,35,1523,1,2011-10-19 11:50:30.191670016
7057,786,1386,2,2011-10-19 18:10:48.242810112
7058,1383,44,-10,2011-10-20 00:02:19.377779968
7059,1386,832,-10,2011-10-20 16:34:38.402479872
7060,1451,1469,1,2011-10-20 21:03:26.102139904
7061,1469,1451,1,2011-10-20 21:04:05.347209984
7062,64,1473,1,2011-10-21 00:47:03.713239808
7063,1473,64,1,2011-10-21 00:47:42.022939904
7064,1386,1524,1,2011-10-21 02:55:35.283520000
7065,1524,1386,1,2011-10-21 02:58:55.029920000
7066,1456,1386,1,2011-10-21 15:36:20.315350016
7067,41,718,1,2011-10-21 18:50:47.832420096
7068,718,41,2,2011-10-21 19:02:14.774009856
7069,1386,1525,1,2011-10-21 20:34:57.358729984
7070,1386,1512,1,2011-10-21 20:43:18.678720000
7071,1396,777,1,2011-10-22 14:33:32.837979904
7072,353,35,1,2011-10-22 16:06:18.426860032
7073,1386,1473,1,2011-10-22 19:11:03.459019776
7074,1473,1386,1,2011-10-22 19:17:07.296279808
7075,1473,1396,1,2011-10-22 19:23:30.910660096
7076,1487,1525,1,2011-10-22 21:07:59.304120064
7077,1525,1487,1,2011-10-22 21:08:34.394729984
7078,1525,1396,2,2011-10-22 21:09:41.262560000
7079,35,592,1,2011-10-22 22:09:01.211379968
7080,1363,1526,1,2011-10-22 22:34:02.202199808
7081,1526,1363,1,2011-10-22 22:35:16.542139904
7082,1386,1516,1,2011-10-23 01:52:37.519720192
7083,1516,1386,1,2011-10-23 01:57:11.140620032
7084,1334,1527,1,2011-10-23 02:40:00.141880064
7085,1363,1317,1,2011-10-23 02:40:04.188219904
7086,1317,1363,1,2011-10-23 02:40:10.217149952
7087,1527,1334,1,2011-10-23 04:02:12.479650048
7088,1386,1392,2,2011-10-23 22:53:21.738560000
7089,1334,545,1,2011-10-23 23:03:10.439889920
7090,1386,1528,1,2011-10-24 03:38:01.924179968
7091,1528,1386,1,2011-10-24 03:40:49.478300160
7092,592,1412,1,2011-10-24 04:49:06.039439872
7093,1413,1529,4,2011-10-24 04:50:04.407869952
7094,1529,1413,5,2011-10-24 04:50:25.902460160
7095,1412,592,1,2011-10-24 04:51:24.555200000
7096,1413,1386,2,2011-10-24 13:56:59.519879936
7097,1386,1413,2,2011-10-24 14:13:01.670000128
7098,1525,35,1,2011-10-24 15:53:05.878899968
7099,1396,1530,1,2011-10-24 18:00:51.108239872
7100,1530,1396,1,2011-10-24 18:02:46.938579968
7101,309,1201,3,2011-10-24 20:29:28.307909888
7102,1317,1529,1,2011-10-24 23:20:14.716480000
7103,1529,1317,1,2011-10-24 23:21:42.335689984
7104,1473,1531,1,2011-10-25 01:45:35.534339840
7105,1473,1524,1,2011-10-25 01:46:00.859460096
7106,1524,1473,1,2011-10-25 01:47:38.395270144
7107,1531,1473,1,2011-10-25 01:51:30.699549952
7108,1217,243,1,2011-10-25 07:38:43.195709952
7109,1529,1532,1,2011-10-25 13:11:57.362550016
7110,13,1533,1,2011-10-25 13:29:07.750400000
7111,1533,13,1,2011-10-25 13:30:52.946000128
7112,35,1533,1,2011-10-25 17:03:24.252430080
7113,1533,35,1,2011-10-25 17:03:44.170480128
7114,243,775,1,2011-10-25 19:34:29.808549888
7115,243,1217,2,2011-10-25 19:35:22.944179968
7116,1396,535,2,2011-10-25 19:52:53.860519936
7117,309,1363,2,2011-10-26 02:34:13.538180096
7118,1531,280,2,2011-10-26 04:23:10.794050048
7119,35,1534,1,2011-10-26 08:30:05.087630080
7120,1317,1412,1,2011-10-26 08:30:36.209440000
7121,1412,1317,1,2011-10-26 08:32:38.523469824
7122,1353,1352,5,2011-10-26 12:47:59.309959936
7123,1352,1353,5,2011-10-26 12:49:16.941870080
7124,1353,1396,2,2011-10-26 14:00:19.059500032
7125,882,1396,2,2011-10-26 14:13:01.107530240
7126,1386,1412,1,2011-10-26 20:02:56.383069952
7127,1396,1525,2,2011-10-27 18:15:17.307930112
7128,1520,905,2,2011-10-27 20:37:15.463000064
7129,905,1535,1,2011-10-27 20:40:23.437350144
7130,1535,905,1,2011-10-27 20:48:51.153500160
7131,1535,1396,1,2011-10-27 21:03:21.539799808
7132,1317,1386,5,2011-10-27 22:52:31.630970112
7133,1386,167,3,2011-10-28 00:28:15.425659904
7134,1525,1386,2,2011-10-28 02:33:27.071950080
7135,1412,1386,2,2011-10-28 03:47:29.712260096
7136,1386,1536,1,2011-10-28 04:43:26.264290048
7137,35,1525,1,2011-10-28 05:48:23.872879872
7138,7,1386,2,2011-10-28 19:53:56.054300160
7139,13,1537,1,2011-10-28 20:36:41.209979904
7140,1537,13,1,2011-10-28 20:39:09.175309824
7141,1353,1538,1,2011-10-28 21:13:14.863719936
7142,1538,1353,1,2011-10-28 21:13:47.568749824
7143,1352,1487,1,2011-10-28 23:29:49.738159872
7144,1487,1352,1,2011-10-28 23:32:32.396310016
7145,1352,35,2,2011-10-29 05:49:37.592849920
7146,35,1352,2,2011-10-29 05:54:46.505090048
7147,35,1539,1,2011-10-29 07:12:28.448590080
7148,35,1540,1,2011-10-29 07:12:41.384910080
7149,1353,1383,4,2011-10-29 12:17:46.759099904
7150,1396,1353,3,2011-10-29 16:23:18.527430144
7151,1396,1244,1,2011-10-29 16:33:17.909789952
7152,1244,1396,1,2011-10-29 16:33:50.393019904
7153,1348,1463,2,2011-10-30 04:05:21.971869952
7154,1463,1348,2,2011-10-30 04:07:34.838629888
7155,1396,628,1,2011-10-30 15:03:59.826350080
7156,628,1396,3,2011-10-30 15:04:11.179549952
7157,1245,1383,2,2011-10-31 00:44:36.521840128
7158,1383,1245,1,2011-10-31 00:53:29.840489984
7159,1317,1541,1,2011-10-31 03:17:28.046190080
7160,1541,1317,1,2011-10-31 03:17:50.195399936
7161,1348,1542,1,2011-10-31 06:32:48.466200064
7162,1542,1348,1,2011-10-31 06:34:31.800640000
7163,1352,465,1,2011-10-31 07:25:58.697940224
7164,465,1352,1,2011-10-31 07:27:31.983459840
7165,1543,1396,3,2011-10-31 13:09:44.767209984
7166,1543,1217,6,2011-10-31 13:10:07.367200000
7167,1543,1525,1,2011-10-31 13:10:17.065989888
7168,1543,1512,1,2011-10-31 13:11:06.872629760
7169,1543,1544,3,2011-10-31 16:18:18.336019968
7170,1544,1543,3,2011-10-31 16:21:38.432830208
7171,660,1545,10,2011-10-31 21:48:48.157139968
7172,1386,1546,1,2011-10-31 21:57:29.327790080
7173,1546,1386,1,2011-10-31 22:10:18.585370112
7174,35,1547,1,2011-11-01 10:56:48.835670016
7175,35,1548,1,2011-11-01 10:56:59.745680128
7176,35,1544,1,2011-11-01 10:59:07.680259840
7177,1544,35,1,2011-11-01 13:22:36.963219968
7178,1548,35,1,2011-11-01 18:41:35.042769920
7179,1547,35,1,2011-11-01 21:52:22.707950080
7180,1217,1549,1,2011-11-02 17:27:54.907010048
7181,775,1550,1,2011-11-02 17:57:39.520529920
7182,775,1478,2,2011-11-02 18:00:17.942290176
7183,1550,775,1,2011-11-02 19:09:36.815789824
7184,775,1539,1,2011-11-02 20:04:26.563510016
7185,1539,1520,3,2011-11-03 01:14:55.426089984
7186,1539,775,1,2011-11-03 01:23:37.397750016
7187,104,1490,3,2011-11-03 03:33:24.190490112
7188,1490,104,1,2011-11-03 03:34:40.373799936
7189,104,1551,3,2011-11-03 03:51:49.753360128
7190,1551,104,3,2011-11-03 05:05:38.309730048
7191,35,1552,1,2011-11-03 09:50:37.252069888
7192,1217,1543,5,2011-11-03 11:01:36.285609984
7193,1478,1539,1,2011-11-03 11:10:38.138259968
7194,1539,1478,1,2011-11-03 11:10:39.584770048
7195,1552,35,1,2011-11-03 13:06:14.614939904
7196,1548,1544,1,2011-11-03 13:11:31.665720064
7197,1544,1548,1,2011-11-03 14:49:00.605020160
7198,1478,775,2,2011-11-04 09:04:50.364219904
7199,1217,36,1,2011-11-04 10:19:16.770809856
7200,36,1217,1,2011-11-04 10:37:00.033149952
7201,1217,1550,5,2011-11-04 10:43:46.548710144
7202,1543,1539,2,2011-11-04 18:17:42.934500096
7203,1368,545,1,2011-11-04 18:18:23.069690112
7204,1386,1553,1,2011-11-04 22:18:46.660710144
7205,1553,1386,1,2011-11-04 22:19:29.696640000
7206,1412,1334,2,2011-11-05 07:23:53.128480000
7207,1525,1543,3,2011-11-05 17:47:09.545030144
7208,1386,1353,-1,2011-11-05 18:32:59.706289920
7209,1525,1334,2,2011-11-05 18:43:09.939020032
7210,1334,1525,2,2011-11-05 18:43:28.567159808
7211,1541,1,1,2011-11-05 23:40:10.034630144
7212,1,1541,3,2011-11-05 23:41:17.251960064
7213,1526,1334,1,2011-11-06 01:33:40.298500096
7214,1334,1526,1,2011-11-06 01:34:14.844819968
7215,1334,1396,4,2011-11-06 02:55:03.031569920
7216,1396,1554,1,2011-11-06 03:05:33.886950144
7217,1520,1334,1,2011-11-06 03:54:16.254780160
7218,1317,1352,5,2011-11-06 07:04:26.036609792
7219,802,1555,2,2011-11-06 21:20:11.134729984
7220,1555,802,2,2011-11-06 21:20:52.717649920
7221,1334,1548,1,2011-11-06 23:21:11.930830080
7222,1548,1334,1,2011-11-06 23:24:43.550409984
7223,592,35,2,2011-11-07 11:20:27.846950144
7224,1520,1556,2,2011-11-07 15:48:47.315650048
7225,1353,1386,-5,2011-11-07 15:53:49.081809920
7226,1556,465,8,2011-11-07 16:04:03.813040128
7227,1,1557,1,2011-11-07 18:54:44.235409920
7228,1557,1,1,2011-11-07 18:56:17.987309824
7229,35,1558,1,2011-11-07 20:22:45.791860224
7230,1557,1548,1,2011-11-07 22:18:55.237689856
7231,184,1334,1,2011-11-07 23:46:17.575959808
7232,1334,184,1,2011-11-07 23:58:00.991539968
7233,35,1557,1,2011-11-08 00:18:27.562279936
7234,1404,1386,2,2011-11-08 04:44:16.021990144
7235,1557,35,1,2011-11-08 12:36:52.699739904
7236,1549,1217,1,2011-11-08 13:11:45.409830144
7237,1386,1352,5,2011-11-08 14:26:05.652120064
7238,1539,1543,2,2011-11-08 15:38:16.595459840
7239,1317,1487,2,2011-11-08 17:43:55.877309952
7240,1396,35,2,2011-11-08 17:57:11.505740032
7241,35,1396,2,2011-11-08 17:59:44.282779904
7242,1539,1548,2,2011-11-08 20:41:49.932889856
7243,1539,1386,2,2011-11-08 20:42:41.178860032
7244,1548,1539,2,2011-11-08 20:44:12.866210048
7245,1386,1539,1,2011-11-08 20:57:39.471420160
7246,37,1334,1,2011-11-08 21:26:39.232359936
7247,1334,37,1,2011-11-08 21:27:09.488780032
7248,1520,1539,1,2011-11-08 22:05:42.536920064
7249,1383,37,1,2011-11-08 22:34:07.696010240
7250,37,1383,1,2011-11-08 22:36:49.233550080
7251,1383,1557,1,2011-11-09 00:40:49.517949952
7252,178,1464,1,2011-11-09 08:11:25.670500096
7253,573,1559,5,2011-11-09 08:18:21.986040064
7254,1559,573,5,2011-11-09 08:41:46.361590016
7255,1521,1548,1,2011-11-09 16:22:59.861600000
7256,1520,1541,3,2011-11-09 18:31:04.106220032
7257,1541,1520,2,2011-11-09 18:31:59.243689984
7258,1348,1383,1,2011-11-09 18:49:47.495569920
7259,1383,1348,1,2011-11-09 18:55:02.694729984
7260,35,1560,1,2011-11-09 20:10:26.111500032
7261,35,1561,1,2011-11-09 20:10:58.686490112
7262,1383,1562,1,2011-11-09 20:29:49.224119808
7263,41,1512,2,2011-11-09 21:48:26.263730176
7264,1383,1548,2,2011-11-09 23:39:08.878459904
7265,1548,1383,2,2011-11-09 23:43:15.495059968
7266,1,1386,5,2011-11-10 03:52:30.218030080
7267,1375,1519,1,2011-11-10 07:57:13.340600064
7268,1519,1375,2,2011-11-10 08:10:05.169580032
7269,1521,1383,1,2011-11-10 09:42:19.189619968
7270,1539,1562,1,2011-11-10 10:48:45.675940096
7271,1562,1539,1,2011-11-10 10:54:54.107939840
7272,1396,1539,1,2011-11-10 12:13:19.934590208
7273,1539,1396,1,2011-11-10 12:13:27.954579968
7274,1548,1557,1,2011-11-10 14:13:02.668119808
7275,1548,1564,1,2011-11-10 14:14:02.894299904
7276,1512,41,2,2011-11-10 18:06:54.114000128
7277,1383,1521,1,2011-11-10 18:35:59.471420160
7278,35,1383,1,2011-11-10 19:18:07.117289984
7279,1383,35,2,2011-11-10 19:18:08.056709888
7280,1383,1369,1,2011-11-10 19:31:37.510329856
7281,1369,1383,1,2011-11-10 19:34:22.907089920
7282,1217,1383,2,2011-11-10 20:52:30.977060096
7283,540,1348,1,2011-11-11 06:54:36.742700032
7284,1348,540,1,2011-11-11 06:57:54.049159936
7285,1512,1386,2,2011-11-11 17:17:30.862720000
7286,546,1548,2,2011-11-11 19:51:24.045779968
7287,1548,546,1,2011-11-11 19:52:47.840580096
7288,1502,1396,4,2011-11-11 22:22:28.096780032
7289,1560,35,1,2011-11-11 23:03:14.559079936
7290,1334,64,1,2011-11-12 01:22:30.702529792
7291,64,1334,1,2011-11-12 01:28:36.217530112
7292,1348,1568,1,2011-11-12 01:44:53.741529856
7293,1568,1348,2,2011-11-12 01:47:17.073359872
7294,1569,1568,2,2011-11-12 02:36:25.424649984
7295,1568,1569,2,2011-11-12 02:36:59.513900032
7296,1568,1386,1,2011-11-12 03:38:01.331089920
7297,1396,1555,1,2011-11-12 21:25:35.903899904
7298,1555,1396,1,2011-11-12 21:25:47.349420032
7299,1562,1570,1,2011-11-13 02:03:35.083100160
7300,1570,1562,1,2011-11-13 02:08:35.704930048
7301,1383,1571,1,2011-11-13 02:55:35.026319872
7302,7,1525,4,2011-11-13 04:46:54.948379904
7303,1525,7,4,2011-11-13 04:52:18.959160064
7304,1567,545,1,2011-11-13 13:13:18.177139968
7305,134,1572,-10,2011-11-13 18:58:57.576230144
7306,134,1,1,2011-11-13 19:23:58.453629952
7307,1,134,3,2011-11-13 19:24:50.688179968
7308,1,350,1,2011-11-13 21:16:25.614749952
7309,350,1,1,2011-11-13 21:17:35.306469888
7310,1529,469,1,2011-11-13 22:04:40.084300032
7311,469,1529,1,2011-11-13 22:04:44.219330048
7312,775,1573,2,2011-11-13 22:23:27.725509888
7313,540,786,1,2011-11-13 22:57:29.250749952
7314,786,540,1,2011-11-13 23:01:14.839330048
7315,1478,1383,1,2011-11-14 04:28:17.518510080
7316,1555,1575,1,2011-11-14 13:24:33.563149824
7317,1575,1555,1,2011-11-14 13:29:23.020260096
7318,1573,775,2,2011-11-14 18:13:03.802439936
7319,1566,1529,1,2011-11-14 21:11:31.160059904
7320,1529,1566,1,2011-11-14 21:12:16.859489792
7321,1570,1577,1,2011-11-14 21:45:00.180880128
7322,1566,1544,3,2011-11-15 00:57:18.125309952
7323,905,1578,1,2011-11-15 11:07:51.619430144
7324,1383,1579,1,2011-11-15 16:17:18.510520064
7325,1579,1383,1,2011-11-15 16:19:33.022510080
7326,1544,1566,3,2011-11-15 17:42:27.222220032
7327,1566,1543,1,2011-11-15 18:50:37.107759872
7328,1548,1521,1,2011-11-15 19:38:24.706769920
7329,1543,1566,2,2011-11-15 21:23:05.983939840
7330,1562,1580,1,2011-11-15 21:38:26.322530048
7331,1580,1562,1,2011-11-15 21:42:28.786760192
7332,1543,1574,3,2011-11-16 00:36:07.708729856
7333,1574,1543,3,2011-11-16 00:38:02.018099968
7334,1396,41,2,2011-11-16 02:31:59.451280128
7335,41,1396,2,2011-11-16 02:33:13.191490048
7336,1556,1542,2,2011-11-16 04:15:13.946160128
7337,1542,1556,2,2011-11-16 04:16:46.469270016
7338,1478,1352,2,2011-11-16 04:31:48.073929984
7339,35,1581,1,2011-11-16 08:10:15.844909824
7340,1581,35,1,2011-11-16 13:28:58.098929920
7341,1543,1582,1,2011-11-16 18:26:01.043270144
7342,1582,1543,1,2011-11-16 19:11:48.971369984
7343,1566,1583,1,2011-11-16 21:49:47.175440128
